id,name
285,1612
285,1191
285,114
285,408
285,169
285,1642
286,1612
286,1293
286,1642
286,1500
286,1463
286,1449
286,1175
286,1639
286,1646
286,1656
287,1500
287,1449
287,1398
287,1467
287,1293
287,1639
287,1367
287,119
287,1629
287,1080
288,1500
288,1367
288,1293
288,1656
288,1398
288,1642
288,1467
288,1449
288,1463
288,1080
289,1550
289,1064
289,1611
289,1467
289,1500
289,1293
289,1612
289,851
289,1237
289,1639
290,1080
290,1612
290,1500
290,1467
290,1398
290,1293
290,1367
290,1642
290,1368
290,1629
291,1500
291,1463
291,1467
291,1449
291,1293
291,1662
291,1642
291,1398
291,1367
291,1294
292,1500
292,1642
292,1467
292,1449
292,1398
292,1367
292,1368
292,851
292,114
292,1629
293,1500
293,1449
293,1642
293,1467
293,1398
293,1367
293,1064
293,1368
293,868
293,1639
294,1500
294,1449
294,1467
294,868
294,1642
294,1398
294,1293
294,1064
294,1639
294,851
295,1080
295,1642
295,1449
295,1367
295,1398
295,1233
295,1646
295,1500
295,1643
295,1368
296,1500
296,1293
296,1398
296,1612
296,1449
296,1467
296,1642
296,1656
296,1639
296,1643
297,1367
297,1642
297,1398
297,1293
297,1467
297,1500
297,1449
297,1368
297,1612
297,1080
298,1293
298,1612
298,1500
298,1467
298,1080
298,1642
298,1643
298,1449
298,1398
298,1367
299,1500
299,1642
299,1449
299,1367
299,1398
299,1467
299,1293
299,1639
299,1368
299,1191
300,1463
300,1500
300,1293
300,1368
300,1449
300,1524
300,1175
300,1591
300,114
300,272
301,1500
301,1293
301,1367
301,1656
301,1449
301,1398
301,1467
301,1463
301,1643
301,1612
302,1398
302,1467
302,1463
302,1497
302,1500
302,1631
302,1629
302,119
302,1418
302,1189
303,1500
303,1449
303,1398
303,1467
303,1642
303,1367
303,1064
303,1639
303,868
303,1524
304,1500
304,1467
304,1639
304,868
304,1463
304,1080
304,1450
304,1629
304,1189
304,1449
305,1642
305,1367
305,1398
305,1449
305,1500
305,1368
305,1639
305,1467
305,1293
305,1643
306,1467
306,1642
306,1449
306,1189
306,1293
306,1643
306,1594
306,1064
306,1191
306,1131
307,1293
307,1367
307,1642
307,1449
307,1398
307,1467
307,1368
307,1612
307,1080
307,1643
308,1500
308,1367
308,1293
308,1467
308,1449
308,1398
308,1642
308,1643
308,1368
308,1191
309,1398
309,1629
309,1064
309,1488
309,1467
309,1500
309,1396
309,1489
309,1293
309,119
310,1642
310,1449
310,1367
310,1398
310,1639
310,1368
310,1158
310,1500
310,1080
310,1499
311,1500
311,1656
311,1643
311,1449
311,1367
311,1463
311,1293
311,1398
311,1642
311,1467
312,1293
312,1612
312,1500
312,1191
312,1642
312,1643
312,1398
312,1449
312,1080
312,1368
313,1463
313,1500
313,1367
313,1643
313,1642
313,1449
313,1398
313,1080
313,1467
313,1639
314,1463
314,1500
314,1293
314,1612
314,1642
314,1643
314,1467
314,1449
314,1662
314,1233
315,1500
315,1367
315,1642
315,1467
315,1398
315,1368
315,1293
315,1080
315,1449
315,1656
316,1293
316,1612
316,1656
316,1646
316,1642
316,1080
316,1449
316,1368
316,1602
316,1500
317,1500
317,868
317,1642
317,1541
317,701
317,1449
317,1367
317,1463
317,1639
317,851
318,1293
318,1500
318,1467
318,1449
318,1643
318,1642
318,1612
318,1367
318,1064
318,1080
319,1642
319,1360
319,1500
319,1449
319,1293
319,1186
319,867
319,1639
319,851
319,641
320,1500
320,1449
320,868
320,1467
320,1642
320,1367
320,1064
320,1080
320,119
320,114
321,1612
321,1293
321,1175
321,1191
321,1643
321,1500
321,1642
321,1449
321,1431
321,1430
322,1500
322,1642
322,1367
322,1449
322,1398
322,1368
322,1064
322,1467
322,114
322,1656
323,1500
323,1398
323,1449
323,1467
323,1642
323,1396
323,1064
323,1367
323,114
323,1639
324,1500
324,1463
324,1293
324,1449
324,1064
324,1656
324,64
324,318
324,483
324,1080
325,1449
325,1642
325,1367
325,1643
325,1368
325,1398
325,1500
325,1524
325,1064
325,1639
326,1191
326,1612
326,1293
326,1643
326,1500
326,1237
326,1080
326,1449
326,1367
326,1642
327,1500
327,1449
327,1642
327,1467
327,1367
327,1398
327,1064
327,1368
327,1639
327,1524
328,1467
328,1500
328,1398
328,1642
328,1449
328,1367
328,1463
328,1080
328,1643
328,1175
329,1500
329,1642
329,1467
329,1398
329,1449
329,1368
329,1367
329,1080
329,1463
329,1656
330,1612
330,1293
330,1175
330,1367
330,1080
330,1642
330,1398
330,1449
330,1500
330,1643
331,1293
331,1500
331,1612
331,1617
331,1367
331,1391
331,1191
331,1642
331,1237
331,1398
332,1500
332,1463
332,1449
332,1293
332,1398
332,1467
332,1064
332,1367
332,1642
332,119
333,1617
333,1642
333,1500
333,1191
333,1293
333,1467
333,1449
333,1639
333,1368
333,1367
334,1500
334,1449
334,1367
334,1642
334,1467
334,1398
334,1368
334,1293
334,1643
334,1080
335,1500
335,1639
335,1541
335,1189
335,1449
335,868
335,1467
335,1463
335,1293
335,1642
336,1500
336,1449
336,1293
336,1463
336,1467
336,1367
336,1158
336,1643
336,1646
336,1642
337,1080
337,1642
337,1191
337,1449
337,1524
337,1512
337,1467
337,114
337,169
337,1306
338,1293
338,1642
338,1398
338,1367
338,1646
338,1643
338,1368
338,1080
338,1449
338,1612
339,1642
339,1367
339,1449
339,1500
339,1368
339,1398
339,1467
339,1293
339,1639
339,1064
340,1642
340,1398
340,1643
340,1658
340,1368
340,1233
340,1467
340,1158
340,1500
340,1449
341,1449
341,1500
341,1080
341,1642
341,868
341,1367
341,1189
341,1541
341,1629
341,1466
342,1500
342,1293
342,1612
342,1449
342,1463
342,1367
342,868
342,1642
342,1467
342,1064
343,1500
343,1642
343,1449
343,1398
343,1367
343,1368
343,1643
343,1064
343,1467
343,1080
344,1500
344,1642
344,1449
344,1367
344,1398
344,1467
344,1639
344,1064
344,1629
344,1293
345,1500
345,1642
345,1449
345,1398
345,1367
345,1467
345,1639
345,1064
345,1368
345,1524
346,1500
346,1449
346,1191
346,1642
346,1367
346,1467
346,1398
346,1293
346,119
346,1064
347,1500
347,1467
347,1449
347,1612
347,1639
347,1398
347,1463
347,1367
347,1293
347,1064
348,1500
348,1642
348,1293
348,1467
348,1612
348,1656
348,1294
348,1449
348,1080
348,1646
349,1500
349,1449
349,1642
349,1558
349,1467
349,868
349,1512
349,1398
349,1623
349,1080
350,1332
350,1500
350,1368
350,1342
350,1656
350,1642
350,1367
350,1398
350,1449
350,1293
351,1629
351,868
351,1064
351,1639
351,1080
351,1189
351,867
351,1449
351,1500
351,1342
352,1367
352,1500
352,1643
352,1368
352,1467
352,1191
352,1642
352,1449
352,1398
352,1396
353,1642
353,1398
353,1064
353,868
353,1342
353,119
353,1449
353,1467
353,1500
353,1639
354,1500
354,1642
354,1359
354,1334
354,1449
354,1612
354,1367
354,1368
354,1080
354,1656
355,1500
355,1398
355,1064
355,1396
355,1541
355,1367
355,868
355,701
355,1449
355,1293
356,1398
356,1629
356,1500
356,1541
356,1189
356,851
356,1158
356,119
356,1467
356,868
357,1500
357,1617
357,1449
357,851
357,1639
357,1642
357,1398
357,1467
357,1463
357,1293
358,1293
358,1612
358,1642
358,1463
358,1398
358,1367
358,1306
358,1449
358,1158
358,1191
359,1500
359,1398
359,1642
359,1064
359,1449
359,851
359,1293
359,1467
359,1080
359,1191
360,1642
360,1500
360,1398
360,1367
360,1449
360,1368
360,1467
360,1080
360,1158
360,1643
361,1500
361,1191
361,1642
361,1449
361,1367
361,1398
361,1064
361,1656
361,1467
361,1293
362,1500
362,1639
362,1189
362,1642
362,1158
362,868
362,1449
362,1594
362,1623
362,1506
363,1500
363,1367
363,1467
363,1642
363,1368
363,1449
363,1643
363,1398
363,1293
363,1080
364,1500
364,1064
364,868
364,1293
364,1443
364,1449
364,483
364,64
364,318
364,1158
365,1500
365,1293
365,1612
365,1449
365,1537
365,1463
365,1191
365,1467
365,1639
365,1642
366,1500
366,1642
366,868
366,1398
366,1449
366,1367
366,114
366,1467
366,1396
366,1524
367,1500
367,868
367,1367
367,1449
367,1398
367,1306
367,1467
367,1642
367,114
367,1064
368,1656
368,1191
368,1642
368,1500
368,868
368,1367
368,1467
368,1449
368,1293
368,1368
369,1500
369,1519
369,1398
369,1449
369,1332
369,1358
369,1367
369,1191
369,1642
369,1293
370,1293
370,1191
370,1642
370,1368
370,1367
370,1398
370,1449
370,1500
370,1467
370,1345
371,1642
371,1398
371,1500
371,1449
371,1467
371,1367
371,1643
371,1431
371,1612
371,1293
372,1293
372,1612
372,1463
372,1367
372,1306
372,868
372,1467
372,1656
372,1500
372,1449
373,1293
373,1612
373,1617
373,1467
373,1367
373,1642
373,1500
373,1449
373,1643
373,1398
374,1191
374,1500
374,1463
374,1398
374,1293
374,1449
374,1642
374,1467
374,1612
374,1233
375,1500
375,1367
375,1467
375,1642
375,1191
375,1449
375,1398
375,1293
375,868
375,1643
376,1642
376,1293
376,1656
376,1500
376,1367
376,1449
376,1639
376,1612
376,1643
376,408
377,1500
377,1656
377,1642
377,1449
377,1293
377,1064
377,1367
377,1398
377,868
377,114
378,1500
378,1398
378,1449
378,1367
378,1293
378,1642
378,1467
378,1656
378,1639
378,1643
379,1367
379,1500
379,1642
379,1398
379,1449
379,1467
379,1643
379,1368
379,1639
379,1064
380,1367
380,1642
380,1191
380,1398
380,1293
380,1643
380,1368
380,1500
380,1656
380,1467
381,1500
381,1642
381,1449
381,1367
381,1643
381,1398
381,1639
381,1467
381,868
381,1080
382,1519
382,1304
382,1500
382,1449
382,1080
382,1467
382,1642
382,1367
382,483
382,114
383,1500
383,1449
383,1642
383,1611
383,1368
383,1367
383,1643
383,1467
383,1398
383,318
384,1398
384,1639
384,1064
384,868
384,1629
384,1449
384,656
384,867
384,513
384,1189
385,1293
385,1642
385,1368
385,1398
385,1334
385,1359
385,1612
385,1643
385,1639
385,1467
386,1294
386,1191
386,1467
386,851
386,1398
386,1449
386,1293
386,1243
386,1175
386,1573
387,1500
387,1367
387,1449
387,1467
387,1398
387,1368
387,1629
387,1080
387,1642
387,1158
388,868
388,1500
388,1293
388,1467
388,1612
388,1398
388,1449
388,1306
388,114
388,1642
389,1500
389,1642
389,1367
389,1449
389,1398
389,1293
389,1368
389,1080
389,1467
389,1639
390,1398
390,1639
390,1500
390,1449
390,1175
390,851
390,1293
390,1158
390,1467
390,1064
391,1500
391,1642
391,1367
391,1467
391,1449
391,1398
391,1463
391,1368
391,1293
391,1656
392,1500
392,1642
392,1467
392,1449
392,1639
392,868
392,1368
392,1293
392,1398
392,1064
393,1500
393,1293
393,1463
393,1449
393,1367
393,1467
393,1612
393,1080
393,1643
393,1656
394,1500
394,1367
394,1449
394,1398
394,1293
394,1642
394,1467
394,1656
394,1643
394,1191
395,1500
395,1449
395,1639
395,1642
395,1398
395,1080
395,1367
395,1064
395,1467
395,1524
396,1463
396,1467
396,1449
396,1398
396,1005
396,1466
396,169
396,119
396,1639
396,114
397,1500
397,1367
397,1642
397,1449
397,1467
397,1398
397,1064
397,1639
397,114
397,169
398,1500
398,1467
398,1643
398,1367
398,1431
398,1642
398,1398
398,1449
398,1639
398,1368
399,1293
399,1449
399,1467
399,1367
399,1398
399,1612
399,1500
399,1642
399,1191
399,1639
400,1500
400,1398
400,868
400,1080
400,1449
400,851
400,1293
400,1541
400,1158
400,1642
401,1500
401,1642
401,1080
401,1449
401,1639
401,1398
401,1629
401,1293
401,1367
401,1368
402,1463
402,1500
402,1656
402,1398
402,1449
402,1064
402,1642
402,1643
402,1639
402,1233
403,1500
403,1080
403,1398
403,851
403,1449
403,1463
403,1064
403,1467
403,1293
403,1629
404,1500
404,1467
404,1398
404,1629
404,868
404,1639
404,119
404,1642
404,867
404,1064
405,1500
405,1643
405,1293
405,1321
405,1332
405,1362
405,1323
405,1467
405,1237
405,1398
406,1500
406,1293
406,1643
406,1367
406,1467
406,1463
406,1642
406,1449
406,1175
406,1398
407,1500
407,1367
407,1642
407,1398
407,1467
407,1449
407,1080
407,1643
407,1368
407,114
408,1500
408,868
408,1541
408,1629
408,1293
408,1064
408,1467
408,1449
408,1642
408,867
409,1500
409,1367
409,1642
409,1467
409,1398
409,1368
409,1643
409,1639
409,169
409,408
410,868
410,1467
410,1321
410,1500
410,1064
410,1342
410,119
410,1629
410,1449
410,1189
411,1463
411,1500
411,1080
411,1642
411,1367
411,1643
411,1449
411,1398
411,1467
411,1233
412,1500
412,1191
412,1642
412,1643
412,1080
412,1467
412,1367
412,1449
412,1358
412,1342
413,1500
413,1064
413,1449
413,1642
413,1573
413,1398
413,851
413,1639
413,1467
413,1367
414,1500
414,1467
414,1639
414,1629
414,1450
414,1449
414,1398
414,119
414,868
414,1293
415,1500
415,1617
415,1080
415,1398
415,1293
415,1463
415,1367
415,1467
415,1368
415,1612
416,1500
416,1449
416,1642
416,1467
416,1398
416,1367
416,1064
416,114
416,1639
416,1643
417,1500
417,1467
417,1642
417,1449
417,1398
417,1367
417,1293
417,114
417,1368
417,1064
418,1500
418,1541
418,1398
418,1367
418,1629
418,1467
418,1064
418,119
418,1158
418,868
419,1500
419,1293
419,1080
419,1367
419,1449
419,1368
419,1612
419,1398
419,1642
419,1467
420,1500
420,1642
420,1449
420,1467
420,1367
420,851
420,1191
420,1398
420,1639
420,868
421,1367
421,1467
421,1500
421,1643
421,1191
421,1642
421,1449
421,1398
421,1368
421,1607
422,1500
422,1449
422,1467
422,868
422,1367
422,851
422,1398
422,1064
422,1293
422,1524
423,1500
423,1467
423,1398
423,1449
423,851
423,1639
423,1642
423,1396
423,1541
423,701
424,1500
424,1642
424,1293
424,1064
424,1080
424,1449
424,1189
424,1524
424,868
424,1158
425,1500
425,1367
425,1449
425,1467
425,1293
425,1080
425,1398
425,868
425,1368
425,114
426,1642
426,1293
426,1612
426,1368
426,1367
426,1398
426,1449
426,1643
426,1500
426,1524
427,1541
427,1398
427,119
427,1189
427,1639
427,1293
427,1449
427,1367
427,641
427,853
428,1500
428,868
428,119
428,1639
428,1449
428,1189
428,1293
428,867
428,483
428,318
429,1500
429,1642
429,1367
429,1449
429,1398
429,1467
429,1293
429,1643
429,1368
429,1463
430,1500
430,1293
430,1449
430,1642
430,1398
430,1467
430,1367
430,1064
430,1612
430,868
431,1500
431,1064
431,1398
431,1484
431,119
431,868
431,1305
431,1488
431,1467
431,1443
432,1500
432,1463
432,1293
432,1467
432,1449
432,1398
432,1639
432,851
432,1642
432,64
433,1367
433,1642
433,1449
433,1629
433,1396
433,1398
433,868
433,1293
433,1541
433,1064
434,1500
434,1463
434,1449
434,1537
434,1643
434,1293
434,64
434,114
434,169
434,1233
435,1662
435,1500
435,1080
435,1367
435,1463
435,1449
435,1467
435,1642
435,1398
435,1643
436,1191
436,1500
436,1293
436,1449
436,1367
436,1398
436,1467
436,1368
436,1524
436,1612
437,1642
437,1500
437,1367
437,1449
437,1368
437,1643
437,1398
437,1293
437,1639
437,1064
438,1612
438,1080
438,1642
438,1398
438,1293
438,1639
438,1643
438,1449
438,1500
438,1467
439,1449
439,851
439,1450
439,1398
439,1639
439,1642
439,114
439,1293
439,1463
439,1467
440,1467
440,1642
440,1367
440,1450
440,1449
440,1080
440,867
440,119
440,1639
440,1519
441,1500
441,1467
441,1293
441,1449
441,1398
441,1639
441,868
441,1191
441,1080
441,169
442,1500
442,1367
442,1449
442,1467
442,1643
442,1398
442,1293
442,1639
442,868
442,1064
443,1500
443,1450
443,1080
443,1342
443,1293
443,1642
443,1064
443,1449
443,1158
443,1398
444,1500
444,1467
444,1080
444,1449
444,1450
444,1642
444,119
444,867
444,1639
444,1398
445,1500
445,1449
445,1467
445,1639
445,851
445,1450
445,1064
445,1398
445,483
445,1646
446,1500
446,1449
446,1629
446,1293
446,119
446,1612
446,868
446,1189
446,1367
446,1443
447,1500
447,1080
447,1463
447,1467
447,1398
447,1449
447,1642
447,1064
447,1639
447,1643
448,1629
448,1639
448,1642
448,1656
448,1398
448,1524
448,1449
448,851
448,868
448,1064
449,1500
449,1642
449,1064
449,1449
449,851
449,868
449,1547
449,1398
449,1639
449,1656
450,1500
450,1367
450,1642
450,1449
450,1467
450,1398
450,1643
450,1368
450,1639
450,408
451,1500
451,1484
451,1189
451,64
451,641
451,318
451,1542
451,114
451,1293
451,50
452,1500
452,1467
452,1293
452,1656
452,1642
452,1398
452,1080
452,1643
452,1449
452,1607
453,1500
453,1367
453,1398
453,1643
453,1467
453,1449
453,1293
453,1080
453,1368
453,1463
454,1500
454,1293
454,1612
454,1463
454,1467
454,1080
454,1367
454,1398
454,1642
454,1368
455,1500
455,1449
455,1293
455,1398
455,1064
455,1467
455,1367
455,1642
455,1080
455,1656
456,1293
456,1612
456,1617
456,1367
456,1642
456,1500
456,1449
456,1368
456,1463
456,1467
457,1500
457,1449
457,1467
457,1398
457,1367
457,1643
457,1642
457,1639
457,1064
457,1524
458,1500
458,1449
458,1642
458,1367
458,1467
458,1656
458,1398
458,1643
458,1368
458,1524
459,1463
459,1500
459,1467
459,1642
459,1293
459,1612
459,1449
459,1639
459,1398
459,1080
460,1500
460,1573
460,1449
460,1642
460,851
460,1293
460,1467
460,1367
460,1064
460,1398
461,1500
461,1398
461,1449
461,1293
461,1191
461,1158
461,1524
461,1064
461,119
461,1629
462,1500
462,1639
462,1642
462,1398
462,1449
462,1463
462,119
462,1467
462,1612
462,1524
463,1449
463,1064
463,1398
463,1293
463,1642
463,1080
463,1500
463,851
463,868
463,1524
464,1500
464,1642
464,1293
464,1629
464,1612
464,1367
464,1449
464,1463
464,1368
464,1398
465,1463
465,1293
465,1191
465,1612
465,1398
465,1367
465,1500
465,1175
465,1656
465,1643
466,1500
466,1642
466,1449
466,1398
466,1467
466,1368
466,1367
466,1293
466,1639
466,1306
467,1500
467,1642
467,1449
467,1064
467,1467
467,1639
467,1368
467,1662
467,1398
467,119
468,1500
468,1449
468,1293
468,1467
468,1642
468,1064
468,1398
468,1367
468,1368
468,1643
469,1293
469,1612
469,1175
469,1431
469,1500
469,1191
469,1358
469,1390
469,1430
469,1080
470,1500
470,1449
470,1191
470,1064
470,1293
470,1398
470,851
470,483
470,1467
470,318
471,1602
471,1642
471,1293
471,1612
471,1629
471,1158
471,1639
471,1331
471,1243
471,1643
472,1500
472,1367
472,1449
472,1398
472,1293
472,1463
472,1191
472,1080
472,1467
472,1642
473,1449
473,1191
473,1500
473,643
473,1642
473,1189
473,1643
473,1358
473,1467
473,318
474,1500
474,1398
474,1467
474,1642
474,1449
474,1367
474,1368
474,1643
474,1293
474,1463
475,1500
475,1467
475,1519
475,1357
475,1642
475,1361
475,1450
475,1541
475,1189
475,1321
476,1500
476,1080
476,1463
476,1449
476,1612
476,1367
476,1467
476,1639
476,1642
476,1293
477,1500
477,1293
477,1080
477,1175
477,1537
477,868
477,1463
477,1467
477,1541
477,1639
478,1500
478,1293
478,1642
478,1449
478,1463
478,1367
478,1643
478,1467
478,1368
478,1646
479,1500
479,1642
479,1449
479,1467
479,1398
479,1639
479,1367
479,114
479,119
479,1064
480,1500
480,1367
480,1642
480,1646
480,1398
480,1449
480,1368
480,1080
480,1467
480,1191
481,1463
481,1367
481,1500
481,1080
481,1368
481,1642
481,1643
481,1449
481,1639
481,1064
482,1500
482,1642
482,868
482,1293
482,1612
482,1189
482,1449
482,1064
482,1368
482,1524
483,1500
483,1367
483,1080
483,1449
483,1398
483,1629
483,1642
483,1639
483,1643
483,114
484,1500
484,1642
484,1463
484,1449
484,1639
484,1398
484,1367
484,1080
484,1467
484,1064
485,1500
485,1467
485,868
485,1189
485,1449
485,1293
485,1541
485,1639
485,119
485,1629
486,1500
486,1573
486,1467
486,1449
486,1398
486,1642
486,1064
486,868
486,1639
486,1629
487,1500
487,1449
487,1467
487,1398
487,1367
487,1639
487,1642
487,1629
487,114
487,119
488,1500
488,1293
488,1367
488,1467
488,1449
488,1612
488,1463
488,1398
488,1643
488,1642
489,1500
489,1449
489,851
489,1541
489,1512
489,1398
489,1189
489,1639
489,1558
489,1524
490,1500
490,1467
490,851
490,1064
490,1449
490,1367
490,868
490,1639
490,1541
490,1629
491,1306
491,1500
491,1642
491,1429
491,1398
491,1449
491,1450
491,851
491,1189
491,1467
492,1293
492,1612
492,1500
492,1175
492,1467
492,1643
492,1390
492,1191
492,1656
492,1026
493,1463
493,1500
493,1467
493,1449
493,1398
493,1064
493,1293
493,1612
493,1367
493,1639
494,1500
494,1367
494,1293
494,1463
494,1642
494,1467
494,1398
494,1612
494,1080
494,1449
495,1500
495,1367
495,1449
495,1080
495,1467
495,1643
495,1642
495,1398
495,1233
495,114
496,1500
496,1367
496,1080
496,1398
496,1368
496,1467
496,1662
496,1358
496,1449
496,1646
497,1500
497,1398
497,1367
497,1467
497,1449
497,1642
497,1080
497,1643
497,1639
497,1293
498,1367
498,1642
498,1449
498,1500
498,1398
498,1368
498,1467
498,1643
498,1524
498,114
499,1642
499,1367
499,1293
499,1463
499,1368
499,1646
499,1656
499,1398
499,1449
499,1467
500,1449
500,1398
500,1367
500,1467
500,1642
500,1293
500,1500
500,1639
500,1643
500,1080
501,1500
501,1467
501,851
501,1293
501,1449
501,1367
501,1398
501,169
501,114
501,483
502,1500
502,868
502,1541
502,1642
502,1449
502,1629
502,1467
502,1080
502,641
502,848
503,1500
503,1293
503,1367
503,1612
503,1642
503,1398
503,1449
503,1643
503,1467
503,1639
504,1463
504,1293
504,1612
504,1500
504,1642
504,1398
504,1449
504,1191
504,1367
504,1368
505,1656
505,1642
505,1293
505,1612
505,1449
505,1463
505,1398
505,1500
505,1467
505,1646
506,1500
506,1293
506,1463
506,1367
506,1449
506,1398
506,1467
506,1643
506,1064
506,114
507,1500
507,1398
507,1467
507,1449
507,1080
507,851
507,1639
507,320
507,641
507,64
508,1293
508,1642
508,1367
508,1500
508,1467
508,1612
508,1398
508,1449
508,1368
508,1643
509,1500
509,1398
509,1158
509,1449
509,1629
509,851
509,1367
509,1639
509,1541
509,868
510,1500
510,868
510,1639
510,1398
510,1629
510,1467
510,1189
510,1463
510,119
510,1449
511,1500
511,868
511,1642
511,1656
511,1629
511,1639
511,1449
511,1191
511,1367
511,513
512,1500
512,1332
512,1342
512,1449
512,1398
512,1367
512,1639
512,1642
512,1629
512,119
513,1467
513,1642
513,1080
513,1398
513,1449
513,1500
513,1463
513,1524
513,1629
513,119
514,1500
514,1467
514,1367
514,1398
514,1642
514,1449
514,1643
514,1368
514,1639
514,1080
515,1500
515,1467
515,1639
515,1293
515,868
515,1449
515,119
515,1398
515,1418
515,1612
516,1293
516,1332
516,1175
516,1656
516,1612
516,1646
516,1390
516,1358
516,1342
516,1367
517,1519
517,1500
517,851
517,1293
517,1191
517,1080
517,1449
517,1639
517,1467
517,1524
518,851
518,1467
518,1639
518,1398
518,1449
518,1233
518,1643
518,1500
518,114
518,169
519,1639
519,868
519,1642
519,1500
519,1396
519,1449
519,1656
519,1358
519,863
519,1467
520,1500
520,851
520,1293
520,1189
520,1639
520,1398
520,1191
520,1064
520,1642
520,1449
521,1463
521,1500
521,1367
521,1449
521,1467
521,1662
521,1293
521,1398
521,1642
521,1612
522,1500
522,1643
522,1367
522,1233
522,1642
522,1467
522,1368
522,1449
522,361
522,1293
523,1293
523,1500
523,1612
523,1643
523,1642
523,1398
523,1449
523,1368
523,1639
523,1367
524,1293
524,1612
524,1175
524,1642
524,1191
524,1463
524,1367
524,1398
524,1643
524,1368
525,1500
525,1293
525,1449
525,1467
525,1191
525,1656
525,1612
525,851
525,1398
525,1639
526,1500
526,1467
526,1642
526,1398
526,1449
526,1639
526,868
526,1064
526,1450
526,1125
527,1500
527,1467
527,1367
527,1449
527,1398
527,1642
527,1643
527,1064
527,1368
527,1189
528,1500
528,1367
528,1080
528,1449
528,1467
528,1368
528,1293
528,1642
528,1398
528,1629
529,1500
529,868
529,1449
529,1064
529,119
529,867
529,1467
529,1080
529,848
529,513
530,1463
530,1642
530,1367
530,1368
530,1293
530,1191
530,1646
530,1612
530,1500
530,1643
531,1398
531,1342
531,1642
531,1189
531,1449
531,1080
531,1191
531,868
531,1367
531,1639
532,1500
532,1449
532,1367
532,1398
532,1467
532,1639
532,1524
532,114
532,119
532,408
533,1500
533,1463
533,1467
533,1398
533,1293
533,1643
533,1449
533,1642
533,1191
533,1612
534,1500
534,1467
534,1463
534,1639
534,851
534,1398
534,169
534,114
534,868
534,1449
535,1500
535,1293
535,1642
535,1449
535,1643
535,1368
535,1398
535,1064
535,1639
535,1467
536,1500
536,1643
536,1367
536,1467
536,1449
536,1642
536,1612
536,1398
536,1233
536,1368
537,1500
537,1642
537,1449
537,1398
537,1367
537,1467
537,1293
537,1368
537,1064
537,1639
538,1500
538,1367
538,1449
538,1398
538,1642
538,1467
538,1643
538,1064
538,1293
538,1368
539,1293
539,1191
539,1642
539,1359
539,1334
539,1175
539,1449
539,1080
539,1368
539,1612
540,1500
540,1064
540,1449
540,1467
540,851
540,1293
540,1080
540,1573
540,1642
540,1398
541,1500
541,1467
541,1449
541,1367
541,1639
541,1398
541,1332
541,1629
541,1643
541,1158
542,1191
542,1500
542,1367
542,1449
542,1398
542,1467
542,1643
542,1642
542,1368
542,1064
543,1500
543,1643
543,1642
543,1367
543,1449
543,1467
543,1368
543,1398
543,1064
543,1639
544,1398
544,1467
544,1500
544,868
544,1639
544,1449
544,1342
544,1642
544,1293
544,1080
545,1367
545,1080
545,1500
545,1398
545,1449
545,1467
545,1643
545,1368
545,1524
545,1639
546,1467
546,1500
546,868
546,1367
546,1449
546,1398
546,119
546,114
546,169
546,1639
547,1449
547,1158
547,1467
547,1293
547,1398
547,1080
547,1189
547,1191
547,868
547,867
548,1500
548,1467
548,1449
548,1064
548,1629
548,114
548,851
548,169
548,483
548,1398
549,1463
549,1398
549,1500
549,851
549,1467
549,1449
549,1293
549,1080
549,1639
549,1158
550,1500
550,851
550,1293
550,1080
550,1642
550,1656
550,1449
550,868
550,1158
550,1629
551,1449
551,1500
551,1467
551,1398
551,1642
551,1367
551,1064
551,1368
551,119
551,114
552,1463
552,1500
552,1642
552,1449
552,1398
552,1293
552,1467
552,1612
552,1064
552,851
553,1463
553,1293
553,1191
553,1367
553,1643
553,1467
553,1500
553,1642
553,1368
553,1080
554,1500
554,1449
554,1293
554,1398
554,1467
554,1639
554,1643
554,1612
554,1367
554,1064
555,1500
555,1368
555,1467
555,1642
555,1293
555,1064
555,1398
555,1449
555,1080
555,1367
556,1500
556,1367
556,1449
556,1293
556,1398
556,1642
556,1189
556,1639
556,1191
556,1524
557,1500
557,1450
557,1449
557,1396
557,1642
557,1467
557,1367
557,1189
557,1639
557,868
558,1500
558,1293
558,1467
558,1612
558,1449
558,1064
558,851
558,1080
558,1429
558,626
559,1293
559,1500
559,1463
559,1367
559,1467
559,1449
559,1642
559,1643
559,1368
559,1617
560,1500
560,1293
560,1612
560,1191
560,1463
560,1467
560,1642
560,1398
560,1449
560,851
561,1500
561,1367
561,1642
561,1368
561,1080
561,1643
561,1398
561,1467
561,1158
561,1639
562,1080
562,1612
562,1293
562,1332
562,1642
562,1367
562,1646
562,1449
562,1643
562,1358
563,1293
563,1080
563,1500
563,1398
563,1642
563,1367
563,1467
563,1449
563,1612
563,1463
564,1467
564,1398
564,1449
564,119
564,1500
564,1629
564,1639
564,1396
564,1524
564,1368
565,1064
565,1519
565,1450
565,1377
565,1642
565,992
565,1189
565,1449
565,1550
565,868
566,1500
566,1367
566,1642
566,1449
566,1398
566,1467
566,1646
566,1643
566,1368
566,1080
567,1642
567,1367
567,1449
567,1293
567,1191
567,1368
567,851
567,1158
567,1524
567,1512
568,1500
568,1467
568,1642
568,1643
568,1398
568,1293
568,1367
568,1491
568,1368
568,1449
569,1500
569,1398
569,1449
569,1467
569,1642
569,851
569,1191
569,1293
569,1064
569,1639
570,1642
570,851
570,1189
